팬택 새 주인, 美 자산운용사 원밸류 컨소시엄 될 듯	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0007417491&cid=428288	법원 내일 중 계약 허가 발표     고상민 기자  법정관리에 있는 국내 스마트폰 제조사 팬택의 새 주인에 미국 자산운용사 원밸류에셋이 구성한 컨소시엄이 낙점된 것으로 보인다.    16일 서울중앙지방법원에 따르면 법원 파산부는 17일 팬택과 원밸류의 계약을 공식 허가할 계획이다. 계약 형태는 공개 매각이 아닌 원밸류 측이 앞서 요구한 수의계약 방식이 될 것으로 전해졌다.    법원 관계자는 늦어도 내일 안으로 양사 계약을 허가할 예정인 것으로 알고 있다면서 만의 하나 계약을 불허할 가능성도 있지만 허가가 유력해 보인다고 말했다.    법원이 계약을 허가하는 대로 원밸류 측은 팬택과 본계약을 체결할 예정이다.    원밸류가 내건 인수가격은 약 1천억원 규모이며 향후 3년간 임직원의 고용 보장과 함께 휴직 중인 임직원도 모두 복귀시키는 안을 제시한 것으로 알려졌다.    법원은 최근 산업은행을 비롯한 채권단을 불러모아 원밸류 컨소시엄에 대한 검증작업을 마쳤으나 매각 주관사인 삼정회계법인과 원밸류 간의 막바지 협상이 계속 이어지면서 계약 허가에 대한 판단을 보류했다.    하지만 매각 절차 지연에 따른 시장의 불안이 커지자 법원은 설 연휴 전날 서둘러 계약 허가 여부를 밝히기로 한 것으로 풀이된다.    경영난에 시달리던 팬택은 지난해 11월 MA인수합병를 위한 공개 입찰에 나섰으나 마땅한 인수후보가 나타나지 않자 바로 2차 매각 시도에 들어갔다.     법원은 팬택의 청산가치가 계속기업가치보다 높다는 조사결과에도 팬택이 지닌 중소기업의 상징성은 물론 회생 후 가치가 더 크다고 보고 청산 대신 회생에 비중을 뒀다.    1991년 설립된 팬택은 대기업 경쟁사의 틈바구니에서 한때 국내 스마트폰 시장 2위까지 오르며 승승장구했다. 창업주인 박병엽 전 부회장은 샐러리맨 신화 제조업 벤처신화의 주인공으로 평가받았다.    2007년 1차 워크아웃기업개선작업의 위기가 닥치기는 했으나 4년 만에 워크아웃에서 졸업했고 2012년 8월에는 20분기 연속 흑자 기록을 달성하기도 했다.     계속된 자금난에 시달리던 팬택은 지난해 초 2차 워크아웃에 돌입하면서 다시금 한줄기 희망을 봤다. 이통사들도 팬택 채권의 출자전환은 거부하는 대신 상환유예를 택함에 따라 팬택은 벼랑끝에서 살아 돌아온 것처럼 보였다.    그러나 전자채권 만기가 돌아온 데다 이통사들이 팬택 제품의 추가 구매에 난색을 보이면서 경영난이 더욱 심해졌고 결국 법정관리에 들어가게 됐다
살던 집이 갑자기 관광호텔로…'황당한 변경'	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=437&aid=0000068534&cid=428288	살고 있던 오피스텔의 아래층 전체가 갑자기 관광호텔로 바뀐다면참 당황스럽겠죠. 그런데 서울의 한 주거형 오피스텔에서 실제로 그런 일이 벌어졌습니다. 중국인 관광객들이 늘자 급하게 호텔을 만드는 과정에서 법의 허점이 드러난 셈입니다.기자올해 초 문을 연 서울 영등포구의 한 관광호텔입니다. 이른 아침부터 중국인 관광객들의 발걸음이 이어집니다.그런데 이 건물은 어찌 된 일인지 관광객 전용 출입문이 따로 있습니다. 당초 건물 전체가 주거형 오피스텔이었지만 저층부만 관광호텔로 바뀐 겁니다.관할 구청의 허가를 받는 과정에서 기존 세입자들의 동의 과정이나 사전 통보는 없었습니다.오피스텔 세입자  용도 변경에 대해 전혀 들은 바 없어요. 갑자기 호텔로 변경되더니 관광객들이 와서 당황스러웠어요. 시끄럽고 불편한 점이 많아요. 영등포구청 관계자  저희도 이걸 안 해주려고 처음에 불허를 했더라고요. 근데 법이 소송으로 가면 저희가 패할 수밖에 없어요.전문가들은 관련 법이 허술해 기존 세입자를 보호할 수 없다고 지적합니다.김홍범세종대 호텔관광대학 교수  용도 변경을 하는 경우 미리 일정한 기간 전에 사전 공지를 해 주거나 새로운 집을 구하는데 필요한 어느 정도의 보상이 필요합니다.취재가 계속되자 해당 호텔 측은 올해 안에 건물 전체를 호텔로 바꾸고 이 과정에서 기존 세입자가 추가 비용을 부담하는 일이 없도록 하겠다고 밝혔습니다.이윤석 JTBC 뉴스 공식 SNS 트위터 페이스북 카카오스토리 유튜브 JTBC 뉴스는 여러분의 생생한 제보를 기다립니다
70대가 잃어버린 제수용품, 경찰이 사비로 다시 사줘	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007417572	설 맞아 아들집 가는 길에 잃어하루 만에 찾았으나 이미 변질    광주 장덕종 기자  70대 노인이 역귀성 길에 자식들에게 주기 위해 챙긴 제수용품을 잃었으나 경찰의 신속한 대응으로 하루 만에 되찾았다. 경찰은 찾은 음식이 이미 변질돼 있자 사비를 털어 노인에게 제수용품을 다시 사줬다.    16일 광주 광산경찰서에 따르면 이날 오전 11시 25분께 광주 광산구 송정동 시외버스 정류장에서 한모72씨로부터 22만원 상당의 제수용품을 잃어버렸다는 신고가 112로 접수됐다.    전남 영광에서 홀로 거주하는 한씨는 설 명절을 맞아 부산에 있는 자식들을 찾아가는 역귀성객이었다.    한씨는 차례상 준비를 위해 조기 가래떡 과일 등 제수용품을 챙겨 가는 중이었다.    한씨는 광주에서 부산으로 가는 버스로 갈아타기 위해 잠시 정차한 도중에 제수용품이 들어있는 가방을 잃어버린 것으로 전해졌다.    경찰은 정류장에 설치된 CCTV를 분석 한 남성이 차량에서 한씨의 가방을 들고 내린 뒤 인근에 버린 사실을 확인했다.    경찰은 탐문 끝에 인근 상가에 한씨의 가방이 그대로 보관돼 있는 사실을 확인했다. 그러나 가방 안에 있던 제수용품들은 이미 변질된 상태였다.    이 상가 주인은 상가 앞에 물건이 버려져 있었다. 주인이 찾으러 올 것 같아 보관하고 있었다고 진술했다.    경찰은 이 같은 경위를 부산의 아들집에 있는 한씨에게 알리고 사비를 털어 제수용품을 구입 한씨에게 보냈다.    경찰의 한 관계자는 차를 갈아타는 와중에 어떤 남성이 자신의 가방인 줄 알고 챙겼다가 그대로 버린 것 같다. 음식이 상해서 자식들과 명절 잘 보내시라고 제수용품을 구입해 보냈다며 가방을 가져간 남성이 물건을 훔치려는 의사는 없었던 것으로 보여 절도 사건으로 수사하지는 않을 방침이다고 설명했다
허위 진단서로 보험 사기…40만 원에 양심 판 의사	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000304355&cid=428288	허위 진단서를 이용해서 보험금을 마치 자기 돈인 것처럼 챙겨 간 사람들이 또 적발됐습니다. 보험 사기에는 돈벌이에 급급해서 허위 진단서를 떼준 의사들도 가담했는데 진단서 한 장에 340만 원씩 받은 것으로 경찰 조사 결과 드러났습니다.무릎을 치료한 적이 있는 남자가 병원에 가서 어떻게 하면 되는지 브로커와 상담하고 있습니다.브로커  그냥 안 펴지신다고 얘기하셔도 되고요 굽히셔도 되는데 남자  끝까지 이 정도 한 이 정도 각도를 남겨야 되나요 브로커  접는 걸 좀 안 접히신다고 하면 돼요. 병원에 도착한 뒤 남자는 브로커가 알려준 대로 무릎이 안 펴진다고 말합니다.의사  지금 뭐가 불편해요 남자  앉거나 쪼그려 앉을 때 좀 불편하고 좀 안 움직이고 이런 거가 있어요. 의사는 치료받았던 부위를 볼 때 무릎이 안 펴진다는 건 말이 안 된다고 지적합니다.의사  이렇게 지금 펴지잖아요. 지금 본인이 구부린 게 역력히 느껴지거든. 하지만 남자가 엑스레이를 찍고 돌아와 보니 브로커가 장담했던 진단 결과가 나와 있습니다.보험 사기 브로커  결과는 지금 잘된 것 같아요. 아까 말씀드린 10 영구장해가 나온 거거든요.의사들은 한 건에 10만 원에서 40만 원을 받고 이렇게 허위 진단서를 발급해 준 것으로 조사됐습니다.손해사정인  현금으로 돈을 받으시는 의사 선생님들도 있죠. 뭐 한 명에 얼마. 이렇게 받으면 그 돈은 이제 뭐 세금 신고도 안 하는 거고 본인이 그냥 가지는거죠.수원의 한 의사가 발급해 준 허위 진단서 69건 때문에 보험사는 12억 원의 사기 피해를 본 것으로 추산하고 있습니다.보험 사기를 알선한 브로커는 보험금을 계산해 주는 손해 사정인이었는데 지급된 보험금의 20에서 50를 챙긴 것으로 조사됐습니다.경찰은 보험 사기 혐의가 포착된 서울과 수도권의 의사와 손해사정인 등을 상대로 수사를 확대하고 있습니다
"2천만 원 주고 합의해!" 경찰이 피의자 협박	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000304356&cid=428288	성추행사건을 조사하던 경찰관이 피의자가 범행을 부인하는데도 돈을 주고 피해자와 합의를 하라고 협박하다가 감찰에 적발됐습니다.뿐만 아니라 피의자가 자백했다고 허위 조서를 꾸미는 등 수상한 대목이 한두 곳이 아닙니다.기자박 모 씨는 지난해 7월 직장 동료 여성을 성추행한 혐의로 경찰에 고소됐습니다.하지만 박 씨는 말다툼하다 손목을 잡아당긴 일은 있지만 추행한 사실은 없다고 부인했습니다.박 씨 주장과 달리 범행을 자백한 것으로 기록돼 있습니다.또 어떤 처벌도 받겠다고 진술한 것으로 적혀 있습니다.고소 사건을 맡은 서울 강서경찰서의 최모 경사가 실제 박 씨 진술과 다르게 작성한 겁니다.또 최 경사는 박 씨를 혼자 조사하고도 동료 경찰과 함께 조사한 것처럼 서류를 조작하고 하지도 않은 조사를 2시간 동안 한 것처럼 꾸몄습니다.이런 사실은 박 씨의 신고를 받은 경찰이 감찰을 통해 밝혀냈습니다.최 경사가 박 씨를 술집으로 불러내 피해를 주장하는 여성과 합의하라고 강요한 사실도 드러났습니다.최 모 경사서울 강서경찰서  나한테 걸리면 죽어 알았어 왜 이렇게 정신 못 차릴까 원칙대로 해볼까 내가 정보를 엄청 준 거야. 정보를 줘도 막말로 조금 친해졌다고 대충 뭉개는 거지 합의금으로 두 장 즉 2천만 원을 준비하라는 협박으로 이어집니다.변호사만 쓰면 다 되는 줄 알아 잘해주려고 해도 잘해 줄 수가 없네. 그냥 똘똘 말아버렸어야 하는데. 이 얘기는 어디 가서 흘리지 마.  경찰은 조서 허위 작성과 협박 등의 혐의로 최 경사를 대기 발령 조치하고 기소 의견으로 검찰에 넘겼습니다.검찰은 피해를 주장하는 여성의 계좌에 입금된 사실도 확인했습니다.SBS는 최 경사가 합의를 종용하게 된 동기 등을 들으려고 수차례 연락했지만 구체적인 해명을 듣지 못했습니다
"바코드로 한우 원산지 확인"…찍어봤더니 무용지물	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=057&aid=0000587653&cid=428288	수입산 쇠고기를 한우로 속여 파는 것을 막으려고 정부는 쇠고기 포장에 있는 바코드만 확인하면 원산지를 알 수 있다고 홍보했습니다.  그런데 MBN 취재 결과 이 바코드가 한 달 넘게 먹통인 것으로 확인됐는데 정부는 알면서도 모른 척 방치하고 있었습니다.  최은미 기자가 단독 취재했습니다. 기자   명절을 앞두고 붐비는 정육 코너.  수입산을 한우로 속여 파는 것을 막기 위해 쇠고기 포장에는 원산지와 도축지를 알려주는 바코드가 새겨져 있습니다.  농림수산식품부에서 제공하는 스마트폰 앱을 내려받아 바코드를 인식해봤습니다.  스탠딩  최은미  기자 종류를 바꿔가며 바코드와 문자를 인식시켜봐도 이 소의 이력은 확인할 수 없습니다.  장 보러 나온 시민의 스마트폰으로도 시도해봤습니다. 인터뷰  최경숙  서울 신길동 이렇게 안 나오면 이게 호주에서 나온 건지 미국에서 나온 건지 한우인지 모르죠.  다른 마트로 옮겨 큐알코드도 인식시켜봤지만 정보를 불러올 수 없다는 답변만 반복됩니다.  알고보니 일부 품목 고유번호의 시작이 최근 알파벳 LOT에서 L로 바뀌며 제대로 읽히지 않는 것.  사정이 이런데도 농식품부는 앱은 물론 홈페이지 어디에도 점검 중이라는 안내조차 하지 않고 있습니다. 인터뷰  농식품부 이력지원실 관계자 바코드와 큐알코드로 조회하는 분들은 거의 많이 없기 때문에 특별하게 조치는 안 했어요.   농식품부가 제대로 갖춰놓지도 않은 시스템으로 정부를 믿는 소비자들을 우롱하면서 홍보에만 열을 올리고 있습니다
"자녀의 전화와 방문, 노인우울증 예방한다"	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007417471&cid=428288	아주대의료원 홍창형 교수    수원 아주대학교의료원은 정신건강의학과 홍창형 교수팀손상준노현웅이 보건복지부에서 2008년2011년 시행한 전국노인실태조사 자료를 분석한 결과 자녀와 주 1회 이상 전화 통화를 하고 월 1회 이상 방문 왕래한 노인이 그렇지 않은 노인과 비교해 3년 뒤 우울증 발생 위험이 현저히 낮다는 사실을 알아냈다고 16일 밝혔다.16 아주대학교의료원    youyna.kr    수원 류수현 기자  노인우울증을 예방하는 데 자녀의 전화와 방문왕래가 도움이 된다는 연구결과가 나와 관심을 끌고 있다.    아주대학교의료원은 정신건강의학과 홍창형 교수팀손상준노현웅이 보건복지부에서 2008년2011년 시행한 전국노인실태조사 자료를 분석한 결과 자녀와 주 1회 이상 전화 통화를 하고 월 1회 이상 방문 왕래한 노인이 그렇지 않은 노인과 비교해 3년 뒤 우울증 발생 위험이 현저히 낮다는 사실을 알아냈다고 16일 밝혔다.     노인 1만 명 가운데 우울증과 인지 저하가 없고 자녀와 따로 거주하는 노인 4천398명이 이번 연구에 참여했다.      연구 결과에 따르면 자녀와 주 1회 이상 전화통화도 안 하고 월 1회 이상 방문왕래를 안 한 집단338명이 주 1회 이상 자녀와 전화통화를 하고 월 1회 이상 방문왕래를 동시에 한 집단3천196명보다 우울증 발생 위험이 86나 높았다.     또 주 1회 이상 전화통화만 한 집단563명은 44 월 1회 이상 방문왕래만 한 집단301명은 전화통화와 방문왕래를 동시에 한 집단보다 우울증 발생 위험이 49 높았다.    홍 교수는 최근 노인 10명 중 6명이 자녀와 따로 살 정도로 핵가족화 현상이 심화되고 있다며 노인들에게 좀 더 많은 관심을 기울여야 노인우울증이나 노인자살 등 노인문제를 해결할 수 있다고 말했다.     한편 이번 연구는 국제노인병학학술지 노인병학 국제저널Archives of Gerontology and Geriatrics 2015년도 1월호에 게재됐다
고향가는 길, 맑고 포근해요…귀경길엔 '변덕'	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000304343	지금부터는 코앞에 다가온 설 연휴 도로 날씨 사정 미리 좀 알아보겠습니다.먼저 날씨를 보면 귀성길은 무난하겠지만 귀경길이 좀 험할 것 같다는 예보가 나와 있군요.정구희 기상전문 기자가자세히 알려 드리겠습니다.기자설 연휴 강원도를 제외한 고향 가는 길은 날씨 불편이 크지 않을 전망입니다.설 연휴 첫날에는 가끔 구름만 지나겠고 아침에는 조금 춥겠습니다.강원도는 빙판길이 많아 주의가 필요하고 동해안은 저녁에 눈이나 비가 예상됩니다.한동구서울 영등포구  이번 설에는 제가홍천에 일단 방문할 계획을 갖고 있습니다. 그런데 가다가 오다가 도로가 또 언다든지 교통이 불편하지 않기를 기대하면서.설날은 전국이 맑겠고 오후에는 포근해 성묘 가는 데 큰 불편은 없겠습니다.설날 다음날도 맑고 포근하겠지만 일교차가 커 건강관리에 신경 써야 합니다.무난한 귀성길에 비해 귀경길은 날씨가 변덕을 부릴 가능성이 큽니다.연휴 마지막 이틀인 토요일과 일요일에는전국에 또 한차례 비가 올 것으로 기상청은 전망했습니다.박정민기상청 예보관이번 주 토요일 오후부터 일요일낮 사이에기압골의 영향으로 전국 대부분 지방에 비가 내리겠는데요 기압골의 강도가 약해서 이번 비보다는 강수량은 적을 것으로 예상됩니다. 섬을 오가는 뱃길 날씨는 변화가 심합니다.설날까지 물결이 높겠고 동해안에는 너울도 예상돼 안전사고에 주의해야 합니다.금요일 잠시 잦아들던 파도는 주말에 다시 높아지겠다는 예보여서 섬 귀성객들은 조금 서둘러 귀경하는 게 좋습니다
"한우 양지 백화점 판매가, 정육점의 2배"	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0007417087	김아람 기자  한우 판매가격은 대체로 정육점과 조합매장이 저렴한 가운데 부위별로 유통업체별 가격 편차가 다른 것으로 나타났다.    한국소비자연맹소비자시민모임녹색소비자연대전국협의회한국소비생활연구원은 이달 1012일 서울지역 400개 유통업체의 한우 판매가격을 조사한 결과를 16일 밝혔다.    한우 1등급 등심구이용의 100당 평균 판매가격은 백화점1만2천100원 대형마트7천300원 슈퍼마켓6천727원 정육점6천589원 조합매장6천568원 순이었다. 정육점과 비교하면 백화점은 84 대형마트는 11 비쌌다.    한우 1등급 양지국거리용 100의 경우 백화점7천400원 대형마트5천696원 조합매장4천256원 슈퍼마켓3천513원 정육점3천420원 순으로 비쌌다. 한우고기다듬는 정육매장 직원  자료사진    백화점의 한우 양지 판매가격은 정육점의 2.2배116에 달했고 대형마트 가격은 정육점보다 67 높았다.    1등급 불고기용 부위는 백화점 4천748원 대형마트 4천269원 슈퍼마켓 3천458원 조합매장 3천185원 정육점 3천54원 등으로 업소별 가격 편차가 비교적 작았다.    단체는 부위에 따라 업소유형별 가격 차이가 다른 만큼 소비자는 사용할 한우 부위에 따라 가격 정보를 확인하는 것이 좋다고 당부했다
'군복무 중 다쳤다면'…현역군인 꼬드겨 보험가입 유도	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0007417601	이슬기 기자  현역군인들을 상대로 군 복무 중 상해를 입었다는 인증서를 쉽게 발급해주고 이를 이용해 보험금을 받게 해주겠다며 보험가입을 유도한 법률사무소 사무장과 보험설계사 등이 경찰에 붙잡혔다.     서울 성동경찰서는 보험업법과 변호사법 등을 위반한 혐의로 법률사무소 사무장 한모29씨 등 2명과 보험설계사 박모27씨를 불구속 입건했다고 16일 밝혔다.     경찰에 따르면 한씨 등은 2013년 3월부터 2014년 3월까지 부사관 후보생 10명을 특정 보험사 상품에 가입시키고 후보생들로부터 총 3천만원을 받아챙긴 혐의를 받고 있다.     조사결과 이들은 부사관 후보생들에게 공무상병인증서를 빠르고 쉽게 발급해 주고 이를 통해 보험금을 쉽게 받게 해주겠다며 보험상품에 가입하도록 부추긴 것으로 드러났다.     공무상병인증서란 군 복무 중 발생한 상해 또는 질병을 입증하는 인증서다. 이를 근거로 단체보험에 가입하면 보험금을 쉽게 받을 수 있다고 경찰은 전했다.     한씨 등 3명은 함께 군 복무 중 동료로 알고 지내게 된 부사관 후보생들을 꼬드긴 것으로 조사됐다.     경찰 관계자는 해당 부사관들이 허위 인증서를 발급받으려고 일부러 피의자들을 찾았는지는 확인되지 않았으며 대부분 군부대에서 크고 작은 부상을 입은 것은 맞다고 말했다
